309	13666
307	13668
306	13670
304	13672
303	13674
301	13676
299	13678
298	13680
297	13682
296	13684
295	13686
294	13688
293	13690
292	13692
291	13694
291	13696
290	13698
289	13700
288	13702
288	13704
287	13706
287	13708
287	13710
286	13712
286	13714
286	13716
285	13718
285	13720
285	13722
285	13724
285	13726
285	13728
285	13730
285	13732
285	13734
285	13736
285	13739
285	13741
285	13743
285	13745
286	13747
286	13749
286	13751
287	13753
287	13755
287	13757
287	13759
288	13761
288	13763
288	13765
289	13767
289	13769
290	13771
290	13773
291	13775
292	13777
292	13779
293	13782
294	13784
294	13786
295	13788
296	13790
297	13792
297	13794
298	13796
299	13798
300	13800
301	13802
302	13804
303	13806
304	13808
306	13810
307	13812
308	13814
309	13816
310	13818
311	13820
313	13822
313	13824
314	13826
315	13828
317	13830
318	13832
319	13834
320	13836
321	13838
321	13840
322	13842
323	13844
324	13846
325	13848
325	13850
326	13852
326	13854
327	13856
327	13858
328	13860
327	13862
327	13864
327	13867
327	13869
327	13871
326	13873
326	13875
325	13877
325	13879
324	13881
323	13883
322	13885
321	13887
320	13889
318	13891
317	13893
316	13895
315	13897
313	13899
312	13901
311	13903
309	13905
308	13907
306	13910
305	13912
304	13914
302	13916
301	13918
300	13920
298	13922
297	13924
296	13926
295	13928
294	13930
293	13932
292	13934
291	13936
290	13938
290	13940
289	13942
288	13944
287	13946
287	13948
286	13950
286	13952
286	13954
285	13956
285	13958
285	13960
284	13962
284	13964
283	13966
283	13968
283	13970
283	13972
283	13974
282	13976
283	13978
282	13980
283	13982
282	13984
282	13986
282	13988
282	13990
282	13992
282	13995
282	13997
282	13999
282	14001
282	14003
282	14005
283	14007
283	14009
283	14011
283	14013
283	14015
283	14017
283	14019
283	14021
283	14023
283	14025
283	14027
283	14029
283	14031
284	14033
284	14035
284	14038
284	14040
284	14042
284	14044
284	14046
284	14048
284	14050
285	14052
285	14054
285	14056
285	14058
285	14060
285	14062
285	14064
285	14066
286	14068
286	14070
286	14072
286	14074
286	14076
286	14078
286	14080
287	14082
287	14084
287	14086
287	14088
287	14090
287	14092
287	14094
288	14096
288	14098
288	14100
288	14102
288	14104
288	14106
288	14108
288	14110
289	14112
289	14114
289	14116
289	14118
289	14120
290	14123
290	14125
290	14127
291	14129
291	14131
292	14133
292	14135
293	14137
293	14139
