295	6
295	8
295	10
295	12
295	14
295	16
295	18
295	20
294	22
294	24
294	26
293	28
293	30
292	32
291	34
291	36
290	38
290	40
290	43
290	45
290	47
290	49
290	51
289	53
289	55
289	57
288	59
288	61
288	63
288	65
288	67
288	69
287	71
287	73
287	75
286	77
285	79
285	81
285	83
285	86
286	88
288	90
292	92
296	94
302	96
309	98
317	100
326	102
335	104
344	106
352	108
359	110
365	112
369	114
372	116
373	118
372	120
371	122
369	124
367	126
366	128
363	130
360	132
356	134
353	136
349	138
346	140
343	142
339	144
337	146
333	148
330	150
327	152
324	154
320	156
318	158
315	160
312	162
309	164
307	166
305	168
303	171
301	173
298	175
296	177
295	179
293	181
292	183
290	185
289	187
287	189
286	191
285	193
284	195
283	197
282	199
281	201
281	203
280	205
279	207
279	209
278	211
278	214
278	216
277	218
277	220
277	222
277	224
277	226
277	228
277	230
278	232
278	234
278	236
278	238
278	240
278	242
279	244
279	246
280	248
281	250
281	252
282	254
283	256
283	258
284	260
284	262
285	264
286	266
287	268
288	270
289	272
290	274
291	276
292	278
293	280
294	282
295	284
297	286
298	288
299	290
300	292
302	294
303	296
305	299
306	301
307	303
308	305
309	307
311	309
312	311
313	313
315	315
316	317
317	319
318	321
318	323
319	325
320	327
320	329
321	331
321	333
322	335
322	337
323	339
323	342
323	344
323	346
322	348
322	350
322	352
322	354
321	356
321	358
320	360
319	362
318	364
317	366
317	368
316	370
315	372
314	374
314	376
312	378
312	380
310	382
310	384
309	386
308	388
307	390
306	392
306	394
305	396
304	398
303	400
302	402
301	404
301	406
300	408
300	410
299	412
298	414
298	416
297	418
296	420
296	422
295	424
294	427
294	429
293	431
293	433
293	435
292	437
292	439
292	441
291	443
291	445
290	447
290	449
289	451
289	453
289	455
289	457
288	459
288	461
288	463
288	465
288	467
288	470
288	472
287	474
287	476
287	478
287	480
287	482
287	484
288	486
288	488
288	490
288	492
288	494
288	496
289	498
289	500
289	502
289	504
290	506
290	508
290	510
291	512
291	514
292	516
293	518
293	520
294	522
294	524
295	526
295	528
295	530
295	532
295	534
295	536
295	538
295	540
295	542
295	544
294	546
294	548
294	550
294	552
293	555
293	557
293	559
293	561
292	563
292	565
292	567
291	569
291	571
291	573
290	575
290	577
290	579
290	581
289	583
289	585
289	587
289	589
289	591
289	593
289	595
290	598
289	600
289	602
289	604
289	606
288	608
288	610
287	612
287	614
286	616
286	618
287	620
288	622
290	624
294	626
299	628
305	630
312	632
321	634
330	636
340	638
344	640
353	642
360	644
367	646
371	648
375	650
377	652
376	654
375	656
374	658
371	660
368	662
365	664
361	666
358	668
354	670
351	672
347	674
344	676
341	678
337	680
333	683
330	685
327	687
324	689
321	691
318	693
315	695
313	697
310	699
307	701
305	703
303	705
301	707
298	709
297	711
295	713
293	715
292	717
290	719
289	721
288	723
287	726
286	728
284	730
283	732
282	734
281	736
281	738
280	740
280	742
279	744
278	746
278	748
278	750
278	752
277	754
277	756
277	758
277	760
277	762
277	764
277	766
277	768
277	770
277	772
278	774
278	776
278	778
279	780
279	782
280	784
280	786
281	788
281	790
282	792
283	794
283	796
284	798
285	800
286	802
287	804
287	806
288	808
289	811
290	813
291	815
292	817
294	819
295	821
296	823
298	825
299	827
300	829
302	831
303	833
305	835
306	837
308	839
309	841
311	843
312	845
313	847
314	849
315	851
316	854
317	856
318	858
319	860
320	862
320	864
321	866
322	868
322	870
322	872
323	874
322	876
323	878
322	880
322	882
321	884
321	886
321	888
320	890
320	892
319	894
319	896
318	898
318	900
317	902
316	904
315	906
315	908
314	910
313	912
312	914
311	916
310	918
309	920
309	922
308	924
307	926
306	928
306	930
305	932
304	934
303	936
302	939
301	941
301	943
300	945
299	947
299	949
298	951
297	953
297	955
296	957
295	959
295	961
294	963
294	965
293	967
293	969
292	971
292	973
292	975
291	977
291	979
290	982
290	984
290	986
290	988
289	990
289	992
289	994
289	996
288	998
288	1000
288	1002
287	1004
287	1006
287	1008
287	1010
288	1012
288	1014
288	1016
288	1018
289	1020
289	1022
289	1024
289	1026
289	1028
289	1030
289	1032
290	1034
290	1036
290	1038
291	1040
291	1042
291	1044
292	1046
292	1048
293	1050
293	1052
293	1054
293	1056
294	1058
294	1060
294	1062
295	1064
295	1067
296	1069
296	1071
296	1073
295	1075
295	1077
295	1079
294	1081
294	1083
294	1085
293	1087
293	1089
293	1091
293	1093
292	1095
292	1097
292	1099
292	1101
292	1103
291	1105
291	1107
291	1110
291	1112
291	1114
291	1116
291	1118
290	1120
290	1122
290	1124
290	1126
290	1128
290	1130
290	1132
290	1134
290	1136
290	1138
290	1140
289	1142
288	1144
288	1146
287	1148
287	1150
287	1152
287	1154
289	1156
291	1158
295	1160
300	1162
306	1164
314	1166
323	1168
332	1170
342	1172
351	1174
359	1176
365	1178
371	1180
374	1182
377	1184
377	1186
376	1188
375	1190
373	1192
370	1195
367	1197
364	1199
360	1201
357	1203
353	1205
349	1207
346	1209
342	1211
339	1213
336	1215
332	1217
329	1219
326	1221
323	1223
320	1225
317	1227
314	1229
311	1231
309	1233
307	1235
305	1238
302	1240
301	1242
299	1244
297	1246
295	1248
293	1250
292	1252
290	1254
289	1256
288	1258
286	1260
285	1262
284	1264
283	1266
282	1268
281	1270
281	1272
280	1274
280	1276
279	1278
279	1280
278	1282
278	1284
278	1286
278	1288
278	1290
278	1292
278	1294
278	1296
278	1298
278	1300
278	1302
278	1304
278	1306
278	1308
279	1310
279	1312
279	1314
279	1316
280	1318
281	1320
281	1323
281	1325
283	1327
283	1329
285	1331
286	1333
287	1335
287	1337
288	1339
289	1341
290	1343
291	1345
292	1347
293	1349
294	1351
296	1353
297	1355
299	1357
300	1359
301	1361
303	1363
304	1366
306	1368
307	1370
308	1372
310	1374
311	1376
312	1378
314	1380
314	1382
315	1384
316	1386
317	1388
318	1390
319	1392
320	1394
320	1396
321	1398
322	1400
322	1402
322	1404
322	1406
322	1408
323	1410
322	1412
322	1414
322	1416
322	1418
322	1420
321	1422
321	1424
320	1426
320	1428
319	1430
318	1432
318	1434
317	1436
316	1438
315	1440
314	1442
313	1444
313	1446
312	1448
311	1451
310	1453
309	1455
308	1457
307	1459
306	1461
305	1463
304	1465
303	1467
302	1469
302	1471
301	1473
300	1475
299	1477
299	1479
298	1481
297	1483
297	1485
296	1487
295	1489
295	1491
294	1494
294	1496
293	1498
293	1500
292	1502
292	1504
291	1506
291	1508
291	1510
290	1512
290	1514
290	1516
290	1518
289	1520
289	1522
288	1524
288	1526
288	1528
288	1530
288	1532
288	1534
288	1536
288	1538
288	1540
288	1542
287	1544
287	1546
288	1548
287	1550
287	1552
287	1554
288	1556
288	1558
288	1560
288	1562
288	1564
288	1566
288	1568
289	1570
289	1572
290	1574
290	1576
291	1579
291	1581
291	1583
292	1585
292	1587
292	1589
292	1591
293	1593
293	1595
293	1597
294	1599
294	1601
294	1603
